subject,predicate,object
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature77,http://www.w3.org/2000/01/rdf-schema#label,dismounting soffits
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature77,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature169,http://purl.org/dc/elements/1.1/date,2000-07-15
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature169,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature169,http://www.w3.org/2000/01/rdf-schema#comment,duelists slobbery unfertilized purifier vibraharps mesmerizes replication wasts buffaloes lithographers amuser finally disquiet magyars scalpel neurotics oppositionists stylizers reglazes pinesap machinized enigmatically couldest tangerines unallayed
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature169,http://www.w3.org/2000/01/rdf-schema#label,scrabbler stimulatingly forkedly
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature169,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Vendor1,http://purl.org/dc/elements/1.1/date,2008-05-31
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Vendor1,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Vendor1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Vendor1,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/country,http://downlode.org/rdf/iso-3166/countries#GB
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Vendor1,http://xmlns.com/foaf/0.1/homepage,http://www.vendor1.com/
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Vendor1,http://www.w3.org/2000/01/rdf-schema#comment,naughtiness illuminating careerers computerese brakeless mesozoa lineate fulminant batholiths mohawks exhalation paraguayan alcaldes foulings primordially almightily placed flukey improvises pommelled sententious bookmark rashers truces mordanted shunter praxeological
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Vendor1,http://www.w3.org/2000/01/rdf-schema#label,coterie
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromVendor1/Vendor1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Vendor
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature242,http://purl.org/dc/elements/1.1/date,2000-07-08
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature242,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature242,http://www.w3.org/2000/01/rdf-schema#comment,acclimating preppies worming marshs rancors ceaseless internments inshrines revindicating roisterers coxwaining anybodies fifer castigating painstakingly abbreviators vendors fainer gunlock artless primero investing cullender pokeweed disharmonious utilizes imbalming fomentation preterminal windily shunpiker anemias incinerations thrilling timeservers entrain deteriorative cittern kowtowed fiancees chantors tenderizes fossils umpteenth nonclassical hastier warwork divergence
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature242,http://www.w3.org/2000/01/rdf-schema#label,televisionally conjured
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature242,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature121,http://purl.org/dc/elements/1.1/date,2000-07-06
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature121,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature121,http://www.w3.org/2000/01/rdf-schema#comment,asylums accusers whelping thermometry inculpate creepie canasta handbills soundless mangroves loggias persuaded gagers doggerel encephalogram whipsawing maledicted movables sequencings distasted documenters quirking mussy ichthyologists mealworms dirtier evicts gigantism slimiest milldams neurophysiological trowsers heroize irruptions sandlotter prosperously centralizing libellers underexposes circulator flagellations subtotalling reels illness vaultier quads
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature121,http://www.w3.org/2000/01/rdf-schema#label,peered givens
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature121,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature133,http://purl.org/dc/elements/1.1/date,2000-07-17
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature133,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature133,http://www.w3.org/2000/01/rdf-schema#comment,newsiest rantingly bulgarians treasonably inchoate tenpins squabbling sailcloth boffins oscars stapedes teacupful paleocene mothproof malarious sixteenths inwards plausibility rooted bdrm sarod forecloses introducible cocain equivoke aromatize reaccompanies election unpinned haled constructed mistiest reestablishing
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature133,http://www.w3.org/2000/01/rdf-schema#label,mesonic aphrodisia
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature133,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature254,http://purl.org/dc/elements/1.1/date,2000-07-22
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature254,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature254,http://www.w3.org/2000/01/rdf-schema#comment,stria plodders innersole dechlorinated causality bolter caramelized trapshooting lapidating convective overpasses smoldered heedlessness counterplot supramental sunburns parrying coldly lapidating murkest ranched contemplation puggy specificizing unassailably trances
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature254,http://www.w3.org/2000/01/rdf-schema#label,expatiator
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature254,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature145,http://purl.org/dc/elements/1.1/date,2000-07-07
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature145,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature145,http://www.w3.org/2000/01/rdf-schema#comment,timeserver clifts tasked ochery privities spreadsheets conditionality physics boarders blitheness yowling tressiest foolery liabilities bordels poodles lyes cantankerously lambed ripened tomtit flypapers beholders plumpness orrery regicide libbers bacchanal costumiers sinner humanest algerians reappearance reminiscence comped massless durn rastafarian sassily bowknots durns ekistics copped cooperatively climatotherapies darkrooms provocations dogwatch
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature145,http://www.w3.org/2000/01/rdf-schema#label,heavily apocalyptical salvable
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature145,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature266,http://purl.org/dc/elements/1.1/date,2000-06-27
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature266,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature266,http://www.w3.org/2000/01/rdf-schema#comment,tantalic subsumable bamboos sextile friary refilms soapers transforming homeopathic overelaborates dinginess kludging systematizing dispirit anomalies gormandizes koshering brioches adversity cotter slits soaper fidgeters trichiniasis calmant ouzels gauzy hurdles insects immutability donkeys tollage waxier unbending demonized flagellum interdicting procreativity retrogresses perusals
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature266,http://www.w3.org/2000/01/rdf-schema#label,preventability
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature266,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature157,http://purl.org/dc/elements/1.1/date,2000-06-29
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature157,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature157,http://www.w3.org/2000/01/rdf-schema#comment,videocassette cushy canners potful grownups uncivilized whits handcrafting fates reformulated opaquing therapeutically promisors administrating earworm carved smeltery cantankerous plottages hydrotherapeutically aerobics sibylic
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature157,http://www.w3.org/2000/01/rdf-schema#label,loaches sciences
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature157,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature278,http://purl.org/dc/elements/1.1/date,2000-07-18
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature278,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature278,http://www.w3.org/2000/01/rdf-schema#comment,duos boondoggling southwester cc relight languisher blunge damner bullion klystrons abetter falsely warmakers governments demagogic shivaree extricated loadstar grumbled unrepressed rancidities unhappily milestones surveyable incriminates satiates reattaining insertions waddlers
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature278,http://www.w3.org/2000/01/rdf-schema#label,carpal carryons dago
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature278,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/RatingSite1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://purl.org/stuff/rev#text,pumpernickel durations legitimation hazings protracting beechier monopolizes yids flavonols scaler letup condignly gipsies spoonily forging workups drapers oculist aldehydes subassociation forejudge graciousness carromed mal alpinisms alongshore proceeded institutionally ultraconservatives harpooner vises puffers trainful bordellos wayfarings cumquats jilter strewed imputing sibilantly venosities nosiness wharfs comediennes reprices manias trichroic valvar vaporizing obsolescently feedboxes radiophone antibacterial singlets soaper deists untangle undergraduates kwacha discombobulation chargers slumping servantship vittled jadishly superabundant gibbeting signatary frypan horsehides nonclassical sharecropped friendless flushers corrupted utilized emigres acolytes shouldering rassling surfs carvers braw weatherglasses soakers haggis hoisted cowlicks middlemost caroused reattach tenably tympanic binder foresters agamic busboys unrestored kneeler chaplet newts deckle vegas overeducating replicates corks cinematheques charmers licitation geezer recombines admitters underpasses nighty ensnarled pardonable imperialness cowiest crimpers unmuzzles repacify poilu candors dictaphone youngsters stet millers impecuniousness likability comparts endemics reinsert clerkship halfbeak expansionary metaphysician effrontery helpfully hogs secures micks tacks oilstone guises clangs bendable maladministrative mopped halitoses quirts amortizable
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/Review
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewFor,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromProducer1/Product1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating4,3
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://purl.org/stuff/rev#reviewer,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Reviewer1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://purl.org/dc/elements/1.1/date,2008-02-29
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://purl.org/dc/elements/1.1/title,overexcited habitability reaching ethers gratias biers wretchedly warps poetess forthrightness kinaesthetically lukewarmly decorators viselike ionized
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/reviewDate,2007-07-11T00:00:00
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/dataFromRatingSite1/Review8,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/rating1,4
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature230,http://purl.org/dc/elements/1.1/date,2000-06-24
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature230,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature230,http://www.w3.org/2000/01/rdf-schema#comment,dustpans stridden liquify cyclotrons transfrontier swiftly redissolves skipping deviated housewifery shelver macrobiotic reemerging thriftier preaxial brazening slopping yielder harridan mastication pulsates glutted solidified amours broomiest
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature230,http://www.w3.org/2000/01/rdf-schema#label,doltishly polygram
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature230,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1,http://purl.org/dc/elements/1.1/date,2000-06-22
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1,http://purl.org/dc/elements/1.1/publisher,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/StandardizationInstitution1
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1,http://www.w3.org/2000/01/rdf-schema#comment,crossbars avowedly misguiders trisection duodecimals unhandy lasher clawing annexed incubated unplanted fictionalizes sashed moderner neonatology taloned nominative intramural lounges pissoirs parasiticidal hewers stroker antitoxin fesses virtues carinae summarizes abutters beknighted strutters prepares minimizers remodeled anarchists spiders sensualists lulled bocci seismometer nickered redeposit stepping aidmen baccarats
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1,http://www.w3.org/2000/01/rdf-schema#label,unsalaried
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/ProductFeature
http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/instances/ProductFeature32,http://purl.org/dc/elements/1.1/date,2000-06-23
